strategy,symbol,timeframe,net_profit,max_drawdown,win_rate,total_trades,sharpe_ratio,profit_factor,prop_firm_passed,params
VWAPPullback,@GCE,M5,414509.8646845014,0.0,52.054794520547944,73,0.0,1.5367974015522594,True,"{'deviation_mult': 1.2931672962189427, 'pullback_atr_mult': 1.1090200562407933, 'tp_rr_ratio': 1.3220235911670422, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@GCE,M15,78878.41977920348,0.0,37.5,64,0.0,1.0410531526466718,True,"{'deviation_mult': 2.255137407940076, 'pullback_atr_mult': 1.4189004067609754, 'tp_rr_ratio': 1.621213046167262, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@GCE,M30,-141637.72285599104,0.0,33.33333333333333,15,0.0,0.8614408721185262,True,"{'deviation_mult': 1.9658843941766473, 'pullback_atr_mult': 0.46442809375719857, 'tp_rr_ratio': 1.8530205005661167, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@GCE,H1,-562277.9603222916,0.0,30.88235294117647,68,0.0,0.7353097925342702,True,"{'deviation_mult': 1.6316236617105178, 'pullback_atr_mult': 1.0057229624197714, 'tp_rr_ratio': 1.734592650760575, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@MES,M5,968643.4316115187,0.0,51.81818181818182,110,0.0,1.625160981506707,True,"{'deviation_mult': 1.889358771293707, 'pullback_atr_mult': 0.5109140074863212, 'tp_rr_ratio': 1.1654340247943988, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@MES,M15,2407152.9685182595,0.0,42.4,125,0.0,1.5263885130011263,True,"{'deviation_mult': 1.1601304999120134, 'pullback_atr_mult': 1.1835428210815941, 'tp_rr_ratio': 1.6592404865954442, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@MES,M30,-3318451.194712325,0.0,18.69158878504673,107,0.0,0.7591733440847419,True,"{'deviation_mult': 1.4047352233116646, 'pullback_atr_mult': 1.4663725176841915, 'tp_rr_ratio': 3.5828802904960697, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@MES,H1,-2256455.582548391,0.0,31.35593220338983,118,0.0,0.7017176279812802,True,"{'deviation_mult': 1.8825003893866081, 'pullback_atr_mult': 0.706356624625986, 'tp_rr_ratio': 1.6870015775789051, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@RTY,M5,217188.6160578314,0.0,35.39823008849557,113,0.0,1.1538567539104496,True,"{'deviation_mult': 1.5358469787751572, 'pullback_atr_mult': 0.2503343367667807, 'tp_rr_ratio': 1.6018361087571025, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@RTY,M15,607723.38020712,0.0,37.1900826446281,121,0.0,1.1538031508314295,True,"{'deviation_mult': 1.725790737453665, 'pullback_atr_mult': 0.4915341093969759, 'tp_rr_ratio': 1.8857176274045764, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@RTY,M30,-1447511.1475143086,0.0,25.882352941176475,85,0.0,0.7991802130138305,True,"{'deviation_mult': 1.7359196742388328, 'pullback_atr_mult': 1.1611616199760695, 'tp_rr_ratio': 2.562190882612886, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
VWAPPullback,@RTY,H1,-95312.5609837871,0.0,28.333333333333332,120,0.0,0.981154321222269,True,"{'deviation_mult': 2.2040408149072723, 'pullback_atr_mult': 0.7409481799778921, 'tp_rr_ratio': 2.973473852813552, 'pos_type': 'Fixed', 'pos_fixed_qty': 0.1}"
